campaign,evidence_class,run_name,scenario,source_dataset,target_dataset,method,seed,adaptation_enabled,formal_gate4_run,summary_path
v018_core,historical_UNSW_development_pre_four_gate,E05_UNSW_paired_5seed_v015,supported_6class_capture_session_and_prevalence_shift,NF-UNSW-NB15-v3-Historical-Pilot,NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot,paired_source_anchored_B200,127,True,False,results/frozen/v018_core/runs/E05_UNSW_paired_5seed_v015__paired_source_anchored_B200__seed127/summary.json
v018_core,historical_UNSW_development_pre_four_gate,E05_UNSW_paired_5seed_v015,supported_6class_capture_session_and_prevalence_shift,NF-UNSW-NB15-v3-Historical-Pilot,NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot,paired_source_anchored_B200,149,True,False,results/frozen/v018_core/runs/E05_UNSW_paired_5seed_v015__paired_source_anchored_B200__seed149/summary.json
v018_core,historical_UNSW_development_pre_four_gate,E05_UNSW_paired_5seed_v015,supported_6class_capture_session_and_prevalence_shift,NF-UNSW-NB15-v3-Historical-Pilot,NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot,paired_source_anchored_B200,23,True,False,results/frozen/v018_core/runs/E05_UNSW_paired_5seed_v015__paired_source_anchored_B200__seed23/summary.json
v018_core,historical_UNSW_development_pre_four_gate,E05_UNSW_paired_5seed_v015,supported_6class_capture_session_and_prevalence_shift,NF-UNSW-NB15-v3-Historical-Pilot,NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot,paired_source_anchored_B200,37,True,False,results/frozen/v018_core/runs/E05_UNSW_paired_5seed_v015__paired_source_anchored_B200__seed37/summary.json
v018_core,historical_UNSW_development_pre_four_gate,E05_UNSW_paired_5seed_v015,supported_6class_capture_session_and_prevalence_shift,NF-UNSW-NB15-v3-Historical-Pilot,NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot,paired_source_anchored_B200,53,True,False,results/frozen/v018_core/runs/E05_UNSW_paired_5seed_v015__paired_source_anchored_B200__seed53/summary.json
v018_core,historical_UNSW_development_pre_four_gate,E05_UNSW_paired_5seed_v015,supported_6class_capture_session_and_prevalence_shift,NF-UNSW-NB15-v3-Historical-Pilot,NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot,paired_source_anchored_B200,71,True,False,results/frozen/v018_core/runs/E05_UNSW_paired_5seed_v015__paired_source_anchored_B200__seed71/summary.json
v018_core,historical_UNSW_development_pre_four_gate,E05_UNSW_paired_5seed_v015,supported_6class_capture_session_and_prevalence_shift,NF-UNSW-NB15-v3-Historical-Pilot,NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot,paired_source_anchored_B200,83,True,False,results/frozen/v018_core/runs/E05_UNSW_paired_5seed_v015__paired_source_anchored_B200__seed83/summary.json
v018_core,historical_UNSW_development_pre_four_gate,E05_UNSW_paired_5seed_v015,supported_6class_capture_session_and_prevalence_shift,NF-UNSW-NB15-v3-Historical-Pilot,NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot,paired_source_anchored_B200,97,True,False,results/frozen/v018_core/runs/E05_UNSW_paired_5seed_v015__paired_source_anchored_B200__seed97/summary.json
v018_core,historical_UNSW_development_pre_four_gate,E05_UNSW_source_anchored_budget_025_v015,supported_6class_capture_session_and_prevalence_shift,NF-UNSW-NB15-v3-Historical-Pilot,NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot,source_anchored_prototype_event_025,11,True,False,results/frozen/v018_core/runs/E05_UNSW_source_anchored_budget_025_v015__source_anchored_prototype_event_025__seed11/summary.json
v018_core,historical_UNSW_development_pre_four_gate,E05_UNSW_source_anchored_budget_050_v015,supported_6class_capture_session_and_prevalence_shift,NF-UNSW-NB15-v3-Historical-Pilot,NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot,source_anchored_prototype_event_050,11,True,False,results/frozen/v018_core/runs/E05_UNSW_source_anchored_budget_050_v015__source_anchored_prototype_event_050__seed11/summary.json
v018_core,historical_UNSW_development_pre_four_gate,E05_UNSW_source_anchored_budget_100_v015,supported_6class_capture_session_and_prevalence_shift,NF-UNSW-NB15-v3-Historical-Pilot,NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot,source_anchored_prototype_event_100,11,True,False,results/frozen/v018_core/runs/E05_UNSW_source_anchored_budget_100_v015__source_anchored_prototype_event_100__seed11/summary.json
v018_core,historical_UNSW_development_pre_four_gate,E05_UNSW_source_anchored_budget_200_v015,supported_6class_capture_session_and_prevalence_shift,NF-UNSW-NB15-v3-Historical-Pilot,NF-UNSW-NB15-v3-Future-Session-Aligned-Pilot,source_anchored_prototype_event_200,11,True,False,results/frozen/v018_core/runs/E05_UNSW_source_anchored_budget_200_v015__source_anchored_prototype_event_200__seed11/summary.json
v018_core,core_DDoS_development,E08_CSE_DDoS_static_diagnostic_v016,ddos_first_family_emergence,NF-CICIDS2018-v3-DDoS-Historical-Pilot,NF-CICIDS2018-v3-DDoS-Emergence-Pilot,cse_ddos_prototype_static_open,11,False,False,results/frozen/v018_core/runs/E08_CSE_DDoS_static_diagnostic_v016__cse_ddos_prototype_static_open__seed11/summary.json
v018_core,core_DDoS_development,E09_CSE_DDoS_guard_safe_static_v017,ddos_first_family_emergence,NF-CICIDS2018-v3-DDoS-Historical-Pilot,NF-CICIDS2018-v3-DDoS-Emergence-Pilot,cse_ddos_prototype_static_open_guard_safe,11,False,True,results/frozen/v018_core/runs/E09_CSE_DDoS_guard_safe_static_v017__cse_ddos_prototype_static_open_guard_safe__seed11/summary.json
v018_core,core_DDoS_development,E10_CSE_DDoS_nested_UD_anchored_B050_v017,ddos_first_family_emergence,NF-CICIDS2018-v3-DDoS-Historical-Pilot,NF-CICIDS2018-v3-DDoS-Emergence-Pilot,cse_ddos_anchored_nested_ud_B050,11,True,True,results/frozen/v018_core/runs/E10_CSE_DDoS_nested_UD_anchored_B050_v017__cse_ddos_anchored_nested_ud_B050__seed11/summary.json
v018_core,core_DDoS_development,E10_CSE_DDoS_nested_UD_anchored_B200_v017,ddos_first_family_emergence,NF-CICIDS2018-v3-DDoS-Historical-Pilot,NF-CICIDS2018-v3-DDoS-Emergence-Pilot,cse_ddos_anchored_nested_ud_B200,11,True,True,results/frozen/v018_core/runs/E10_CSE_DDoS_nested_UD_anchored_B200_v017__cse_ddos_anchored_nested_ud_B200__seed11/summary.json
v018_core,core_DDoS_development,E10_CSE_DDoS_nested_UD_naive_B050_v017,ddos_first_family_emergence,NF-CICIDS2018-v3-DDoS-Historical-Pilot,NF-CICIDS2018-v3-DDoS-Emergence-Pilot,cse_ddos_naive_nested_ud_B050,11,True,True,results/frozen/v018_core/runs/E10_CSE_DDoS_nested_UD_naive_B050_v017__cse_ddos_naive_nested_ud_B050__seed11/summary.json
v018_core,core_DDoS_development,E10_CSE_DDoS_nested_UD_naive_B200_v017,ddos_first_family_emergence,NF-CICIDS2018-v3-DDoS-Historical-Pilot,NF-CICIDS2018-v3-DDoS-Emergence-Pilot,cse_ddos_naive_nested_ud_B200,11,True,True,results/frozen/v018_core/runs/E10_CSE_DDoS_nested_UD_naive_B200_v017__cse_ddos_naive_nested_ud_B200__seed11/summary.json
v018_core,core_DDoS_development,E11_CSE_DDoS_nested_random_anchored_B050_v018,ddos_first_family_emergence,NF-CICIDS2018-v3-DDoS-Historical-Pilot,NF-CICIDS2018-v3-DDoS-Emergence-Pilot,cse_ddos_anchored_nested_random_B050,11,True,True,results/frozen/v018_core/runs/E11_CSE_DDoS_nested_random_anchored_B050_v018__cse_ddos_anchored_nested_random_B050__seed11/summary.json
v018_core,core_DDoS_development,E11_CSE_DDoS_nested_random_anchored_B200_v018,ddos_first_family_emergence,NF-CICIDS2018-v3-DDoS-Historical-Pilot,NF-CICIDS2018-v3-DDoS-Emergence-Pilot,cse_ddos_anchored_nested_random_B200,11,True,True,results/frozen/v018_core/runs/E11_CSE_DDoS_nested_random_anchored_B200_v018__cse_ddos_anchored_nested_random_B200__seed11/summary.json
v018_core,core_DDoS_development,E11_CSE_DDoS_nested_random_naive_B050_v018,ddos_first_family_emergence,NF-CICIDS2018-v3-DDoS-Historical-Pilot,NF-CICIDS2018-v3-DDoS-Emergence-Pilot,cse_ddos_naive_nested_random_B050,11,True,True,results/frozen/v018_core/runs/E11_CSE_DDoS_nested_random_naive_B050_v018__cse_ddos_naive_nested_random_B050__seed11/summary.json
v018_core,core_DDoS_development,E11_CSE_DDoS_nested_random_naive_B200_v018,ddos_first_family_emergence,NF-CICIDS2018-v3-DDoS-Historical-Pilot,NF-CICIDS2018-v3-DDoS-Emergence-Pilot,cse_ddos_naive_nested_random_B200,11,True,True,results/frozen/v018_core/runs/E11_CSE_DDoS_nested_random_naive_B200_v018__cse_ddos_naive_nested_random_B200__seed11/summary.json
v018_core,core_DoS_prospective,E12_CSE_DoS_prospective_static_v018,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_prototype_static_open_guard_safe,11,False,True,results/frozen/v018_core/runs/E12_CSE_DoS_prospective_static_v018__cse_dos_prototype_static_open_guard_safe__seed11/summary.json
v018_core,core_DoS_prospective,E13_CSE_DoS_prospective_random_naive_replay_B050_v018,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_random_naive_replay_B050,11,True,True,results/frozen/v018_core/runs/E13_CSE_DoS_prospective_random_naive_replay_B050_v018__cse_dos_random_naive_replay_B050__seed11/summary.json
v018_core,core_DoS_prospective,E13_CSE_DoS_prospective_random_naive_replay_B200_v018,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_random_naive_replay_B200,11,True,True,results/frozen/v018_core/runs/E13_CSE_DoS_prospective_random_naive_replay_B200_v018__cse_dos_random_naive_replay_B200__seed11/summary.json
v018_core,core_DoS_prospective,E13_CSE_DoS_prospective_random_source_anchored_B050_v018,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_random_source_anchored_B050,11,True,True,results/frozen/v018_core/runs/E13_CSE_DoS_prospective_random_source_anchored_B050_v018__cse_dos_random_source_anchored_B050__seed11/summary.json
v018_core,core_DoS_prospective,E13_CSE_DoS_prospective_random_source_anchored_B200_v018,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_random_source_anchored_B200,11,True,True,results/frozen/v018_core/runs/E13_CSE_DoS_prospective_random_source_anchored_B200_v018__cse_dos_random_source_anchored_B200__seed11/summary.json
v018_core,core_DoS_prospective,E13_CSE_DoS_prospective_ud_naive_replay_B050_v018,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_ud_naive_replay_B050,11,True,True,results/frozen/v018_core/runs/E13_CSE_DoS_prospective_ud_naive_replay_B050_v018__cse_dos_ud_naive_replay_B050__seed11/summary.json
v018_core,core_DoS_prospective,E13_CSE_DoS_prospective_ud_naive_replay_B200_v018,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_ud_naive_replay_B200,11,True,True,results/frozen/v018_core/runs/E13_CSE_DoS_prospective_ud_naive_replay_B200_v018__cse_dos_ud_naive_replay_B200__seed11/summary.json
v018_core,core_DoS_prospective,E13_CSE_DoS_prospective_ud_source_anchored_B050_v018,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_ud_source_anchored_B050,11,True,True,results/frozen/v018_core/runs/E13_CSE_DoS_prospective_ud_source_anchored_B050_v018__cse_dos_ud_source_anchored_B050__seed11/summary.json
v018_core,core_DoS_prospective,E13_CSE_DoS_prospective_ud_source_anchored_B200_v018,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_ud_source_anchored_B200,11,True,True,results/frozen/v018_core/runs/E13_CSE_DoS_prospective_ud_source_anchored_B200_v018__cse_dos_ud_source_anchored_B200__seed11/summary.json
v018_core,core_DoS_prospective,R18_CSE_DoS_guard_seed_robustness_s023,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_prototype_static_open_guard_safe,23,False,True,results/frozen/v018_core/runs/R18_CSE_DoS_guard_seed_robustness_s023__cse_dos_prototype_static_open_guard_safe__seed23/summary.json
v018_core,core_DoS_prospective,R18_CSE_DoS_guard_seed_robustness_s037,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_prototype_static_open_guard_safe,37,False,True,results/frozen/v018_core/runs/R18_CSE_DoS_guard_seed_robustness_s037__cse_dos_prototype_static_open_guard_safe__seed37/summary.json
v018_core,core_DoS_prospective,R18_CSE_DoS_guard_seed_robustness_s053,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_prototype_static_open_guard_safe,53,False,True,results/frozen/v018_core/runs/R18_CSE_DoS_guard_seed_robustness_s053__cse_dos_prototype_static_open_guard_safe__seed53/summary.json
v018_core,core_DoS_prospective,R18_CSE_DoS_guard_seed_robustness_s071,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_prototype_static_open_guard_safe,71,False,True,results/frozen/v018_core/runs/R18_CSE_DoS_guard_seed_robustness_s071__cse_dos_prototype_static_open_guard_safe__seed71/summary.json
v018_core,core_DoS_prospective,R18_CSE_DoS_guard_seed_robustness_s083,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_prototype_static_open_guard_safe,83,False,True,results/frozen/v018_core/runs/R18_CSE_DoS_guard_seed_robustness_s083__cse_dos_prototype_static_open_guard_safe__seed83/summary.json
v018_core,core_DoS_prospective,R18_CSE_DoS_guard_seed_robustness_s097,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_prototype_static_open_guard_safe,97,False,True,results/frozen/v018_core/runs/R18_CSE_DoS_guard_seed_robustness_s097__cse_dos_prototype_static_open_guard_safe__seed97/summary.json
v018_core,core_DoS_prospective,R18_CSE_DoS_guard_seed_robustness_s109,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_prototype_static_open_guard_safe,109,False,True,results/frozen/v018_core/runs/R18_CSE_DoS_guard_seed_robustness_s109__cse_dos_prototype_static_open_guard_safe__seed109/summary.json
v018_core,core_DoS_prospective,R18_CSE_DoS_guard_seed_robustness_s127,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_prototype_static_open_guard_safe,127,False,True,results/frozen/v018_core/runs/R18_CSE_DoS_guard_seed_robustness_s127__cse_dos_prototype_static_open_guard_safe__seed127/summary.json
v018_core,core_DoS_prospective,R18_CSE_DoS_guard_seed_robustness_s149,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_prototype_static_open_guard_safe,149,False,True,results/frozen/v018_core/runs/R18_CSE_DoS_guard_seed_robustness_s149__cse_dos_prototype_static_open_guard_safe__seed149/summary.json
v018_core,core_Web_guard_robustness_only,R18_CSE_Web_guard_seed_robustness_s023,web_attacks_sparse_first_family_emergence,NF-CICIDS2018-v3-Web-Attacks-Historical-Pilot,NF-CICIDS2018-v3-Web-Attacks-Emergence-Pilot,cse_web_prototype_static_open_guard_safe,23,False,False,results/frozen/v018_core/runs/R18_CSE_Web_guard_seed_robustness_s023__cse_web_prototype_static_open_guard_safe__seed23/summary.json
v018_core,core_Web_guard_robustness_only,R18_CSE_Web_guard_seed_robustness_s037,web_attacks_sparse_first_family_emergence,NF-CICIDS2018-v3-Web-Attacks-Historical-Pilot,NF-CICIDS2018-v3-Web-Attacks-Emergence-Pilot,cse_web_prototype_static_open_guard_safe,37,False,False,results/frozen/v018_core/runs/R18_CSE_Web_guard_seed_robustness_s037__cse_web_prototype_static_open_guard_safe__seed37/summary.json
v018_core,core_Web_guard_robustness_only,R18_CSE_Web_guard_seed_robustness_s053,web_attacks_sparse_first_family_emergence,NF-CICIDS2018-v3-Web-Attacks-Historical-Pilot,NF-CICIDS2018-v3-Web-Attacks-Emergence-Pilot,cse_web_prototype_static_open_guard_safe,53,False,False,results/frozen/v018_core/runs/R18_CSE_Web_guard_seed_robustness_s053__cse_web_prototype_static_open_guard_safe__seed53/summary.json
v018_core,core_Web_guard_robustness_only,R18_CSE_Web_guard_seed_robustness_s071,web_attacks_sparse_first_family_emergence,NF-CICIDS2018-v3-Web-Attacks-Historical-Pilot,NF-CICIDS2018-v3-Web-Attacks-Emergence-Pilot,cse_web_prototype_static_open_guard_safe,71,False,False,results/frozen/v018_core/runs/R18_CSE_Web_guard_seed_robustness_s071__cse_web_prototype_static_open_guard_safe__seed71/summary.json
v018_core,core_Web_guard_robustness_only,R18_CSE_Web_guard_seed_robustness_s083,web_attacks_sparse_first_family_emergence,NF-CICIDS2018-v3-Web-Attacks-Historical-Pilot,NF-CICIDS2018-v3-Web-Attacks-Emergence-Pilot,cse_web_prototype_static_open_guard_safe,83,False,False,results/frozen/v018_core/runs/R18_CSE_Web_guard_seed_robustness_s083__cse_web_prototype_static_open_guard_safe__seed83/summary.json
v018_core,core_Web_guard_robustness_only,R18_CSE_Web_guard_seed_robustness_s097,web_attacks_sparse_first_family_emergence,NF-CICIDS2018-v3-Web-Attacks-Historical-Pilot,NF-CICIDS2018-v3-Web-Attacks-Emergence-Pilot,cse_web_prototype_static_open_guard_safe,97,False,False,results/frozen/v018_core/runs/R18_CSE_Web_guard_seed_robustness_s097__cse_web_prototype_static_open_guard_safe__seed97/summary.json
v018_core,core_Web_guard_robustness_only,R18_CSE_Web_guard_seed_robustness_s109,web_attacks_sparse_first_family_emergence,NF-CICIDS2018-v3-Web-Attacks-Historical-Pilot,NF-CICIDS2018-v3-Web-Attacks-Emergence-Pilot,cse_web_prototype_static_open_guard_safe,109,False,False,results/frozen/v018_core/runs/R18_CSE_Web_guard_seed_robustness_s109__cse_web_prototype_static_open_guard_safe__seed109/summary.json
v018_core,core_Web_guard_robustness_only,R18_CSE_Web_guard_seed_robustness_s149,web_attacks_sparse_first_family_emergence,NF-CICIDS2018-v3-Web-Attacks-Historical-Pilot,NF-CICIDS2018-v3-Web-Attacks-Emergence-Pilot,cse_web_prototype_static_open_guard_safe,149,False,False,results/frozen/v018_core/runs/R18_CSE_Web_guard_seed_robustness_s149__cse_web_prototype_static_open_guard_safe__seed149/summary.json
v018_core,core_DoS_prospective,R19_DoS_s023_RA200,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_random_source_anchored_B200,23,True,True,results/frozen/v018_core/runs/R19_DoS_s023_RA200__cse_dos_random_source_anchored_B200__seed23/summary.json
v018_core,core_DoS_prospective,R19_DoS_s023_RA50,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_random_source_anchored_B050,23,True,True,results/frozen/v018_core/runs/R19_DoS_s023_RA50__cse_dos_random_source_anchored_B050__seed23/summary.json
v018_core,core_DoS_prospective,R19_DoS_s023_RN200,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_random_naive_replay_B200,23,True,True,results/frozen/v018_core/runs/R19_DoS_s023_RN200__cse_dos_random_naive_replay_B200__seed23/summary.json
v018_core,core_DoS_prospective,R19_DoS_s023_RN50,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_random_naive_replay_B050,23,True,True,results/frozen/v018_core/runs/R19_DoS_s023_RN50__cse_dos_random_naive_replay_B050__seed23/summary.json
v018_core,core_DoS_prospective,R19_DoS_s023_UA200,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_ud_source_anchored_B200,23,True,True,results/frozen/v018_core/runs/R19_DoS_s023_UA200__cse_dos_ud_source_anchored_B200__seed23/summary.json
v018_core,core_DoS_prospective,R19_DoS_s023_UA50,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_ud_source_anchored_B050,23,True,True,results/frozen/v018_core/runs/R19_DoS_s023_UA50__cse_dos_ud_source_anchored_B050__seed23/summary.json
v018_core,core_DoS_prospective,R19_DoS_s023_UN200,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_ud_naive_replay_B200,23,True,True,results/frozen/v018_core/runs/R19_DoS_s023_UN200__cse_dos_ud_naive_replay_B200__seed23/summary.json
v018_core,core_DoS_prospective,R19_DoS_s023_UN50,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_ud_naive_replay_B050,23,True,True,results/frozen/v018_core/runs/R19_DoS_s023_UN50__cse_dos_ud_naive_replay_B050__seed23/summary.json
v018_core,core_DoS_prospective,R19_DoS_s037_RA200,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_random_source_anchored_B200,37,True,True,results/frozen/v018_core/runs/R19_DoS_s037_RA200__cse_dos_random_source_anchored_B200__seed37/summary.json
v018_core,core_DoS_prospective,R19_DoS_s037_RA50,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_random_source_anchored_B050,37,True,True,results/frozen/v018_core/runs/R19_DoS_s037_RA50__cse_dos_random_source_anchored_B050__seed37/summary.json
v018_core,core_DoS_prospective,R19_DoS_s037_RN200,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_random_naive_replay_B200,37,True,True,results/frozen/v018_core/runs/R19_DoS_s037_RN200__cse_dos_random_naive_replay_B200__seed37/summary.json
v018_core,core_DoS_prospective,R19_DoS_s037_RN50,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_random_naive_replay_B050,37,True,True,results/frozen/v018_core/runs/R19_DoS_s037_RN50__cse_dos_random_naive_replay_B050__seed37/summary.json
v018_core,core_DoS_prospective,R19_DoS_s037_UA200,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_ud_source_anchored_B200,37,True,True,results/frozen/v018_core/runs/R19_DoS_s037_UA200__cse_dos_ud_source_anchored_B200__seed37/summary.json
v018_core,core_DoS_prospective,R19_DoS_s037_UA50,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_ud_source_anchored_B050,37,True,True,results/frozen/v018_core/runs/R19_DoS_s037_UA50__cse_dos_ud_source_anchored_B050__seed37/summary.json
v018_core,core_DoS_prospective,R19_DoS_s037_UN200,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_ud_naive_replay_B200,37,True,True,results/frozen/v018_core/runs/R19_DoS_s037_UN200__cse_dos_ud_naive_replay_B200__seed37/summary.json
v018_core,core_DoS_prospective,R19_DoS_s037_UN50,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_ud_naive_replay_B050,37,True,True,results/frozen/v018_core/runs/R19_DoS_s037_UN50__cse_dos_ud_naive_replay_B050__seed37/summary.json
v018_core,core_DoS_prospective,R19_DoS_s053_RA200,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_random_source_anchored_B200,53,True,True,results/frozen/v018_core/runs/R19_DoS_s053_RA200__cse_dos_random_source_anchored_B200__seed53/summary.json
v018_core,core_DoS_prospective,R19_DoS_s053_RA50,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_random_source_anchored_B050,53,True,True,results/frozen/v018_core/runs/R19_DoS_s053_RA50__cse_dos_random_source_anchored_B050__seed53/summary.json
v018_core,core_DoS_prospective,R19_DoS_s053_RN200,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_random_naive_replay_B200,53,True,True,results/frozen/v018_core/runs/R19_DoS_s053_RN200__cse_dos_random_naive_replay_B200__seed53/summary.json
v018_core,core_DoS_prospective,R19_DoS_s053_RN50,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_random_naive_replay_B050,53,True,True,results/frozen/v018_core/runs/R19_DoS_s053_RN50__cse_dos_random_naive_replay_B050__seed53/summary.json
v018_core,core_DoS_prospective,R19_DoS_s053_UA200,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_ud_source_anchored_B200,53,True,True,results/frozen/v018_core/runs/R19_DoS_s053_UA200__cse_dos_ud_source_anchored_B200__seed53/summary.json
v018_core,core_DoS_prospective,R19_DoS_s053_UA50,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_ud_source_anchored_B050,53,True,True,results/frozen/v018_core/runs/R19_DoS_s053_UA50__cse_dos_ud_source_anchored_B050__seed53/summary.json
v018_core,core_DoS_prospective,R19_DoS_s053_UN200,dos_goldeneye_first_family_emergence,NF-CICIDS2018-v3-DoS-Historical-Pilot,NF-CICIDS2018-v3-DoS-Emergence-Pilot,cse_dos_ud_naive_replay_B200,53,True,True,results/frozen/v018_core/runs/R19_DoS_s053_UN200__cse_dos_ud_naive_replay_B200__seed53/summary.json
