event,strategy,budget,hash_order,trigger_window,local_window_index,target_row_index,timestamp,Attack,Attack_Family,predicted_label_before_update,unknown_score_before_update,query_selection_sha256
DoS_GoldenEye,uncertainty_diversity,200,64,41,197,20697,2018-02-15 13:27:46.831,DoS_attacks-GoldenEye,DoS,Benign,0.8062345420886249,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,65,41,199,20699,2018-02-15 13:27:46.831,DoS_attacks-GoldenEye,DoS,Benign,0.5285765265718723,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,66,41,200,20700,2018-02-15 13:27:46.831,DoS_attacks-GoldenEye,DoS,Benign,0.8062739470530204,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,67,41,203,20703,2018-02-15 13:27:46.831,DoS_attacks-GoldenEye,DoS,BruteForce,0.5004926311091664,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,68,41,206,20706,2018-02-15 13:27:46.832,DoS_attacks-GoldenEye,DoS,BruteForce,0.5096950808419216,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,69,41,209,20709,2018-02-15 13:27:46.833,DoS_attacks-GoldenEye,DoS,Benign,0.8025251947409943,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,70,41,213,20713,2018-02-15 13:27:46.833,DoS_attacks-GoldenEye,DoS,Benign,0.806236107461644,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,71,41,214,20714,2018-02-15 13:27:46.833,DoS_attacks-GoldenEye,DoS,Benign,0.5251064949740702,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,72,41,215,20715,2018-02-15 13:27:46.836,DoS_attacks-GoldenEye,DoS,BruteForce,0.5077812888529973,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,73,41,217,20717,2018-02-15 13:27:46.837,DoS_attacks-GoldenEye,DoS,BruteForce,0.5340615202175856,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,74,41,222,20722,2018-02-15 13:27:46.838,DoS_attacks-GoldenEye,DoS,Benign,0.8062437455931294,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,75,41,223,20723,2018-02-15 13:27:46.838,DoS_attacks-GoldenEye,DoS,BruteForce,0.4988444066179736,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,76,41,227,20727,2018-02-15 13:27:46.839,DoS_attacks-GoldenEye,DoS,Benign,0.7997907819339523,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,77,41,229,20729,2018-02-15 13:27:46.840,DoS_attacks-GoldenEye,DoS,Benign,0.8088067991480653,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,78,41,232,20732,2018-02-15 13:27:46.840,DoS_attacks-GoldenEye,DoS,BruteForce,0.534038503557864,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,79,41,234,20734,2018-02-15 13:27:46.841,DoS_attacks-GoldenEye,DoS,Benign,0.8088376225022298,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,80,41,235,20735,2018-02-15 13:27:46.841,DoS_attacks-GoldenEye,DoS,BruteForce,0.5096924899638997,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,81,41,237,20737,2018-02-15 13:27:46.844,DoS_attacks-GoldenEye,DoS,BruteForce,0.507734934941826,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,82,41,239,20739,2018-02-15 13:27:46.848,DoS_attacks-GoldenEye,DoS,Benign,0.48801231375887777,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,83,41,241,20741,2018-02-15 13:27:46.848,DoS_attacks-GoldenEye,DoS,Benign,0.8062738886775165,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,84,41,243,20743,2018-02-15 13:27:46.849,DoS_attacks-GoldenEye,DoS,Benign,0.8087437450117578,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,85,41,244,20744,2018-02-15 13:27:46.849,DoS_attacks-GoldenEye,DoS,BruteForce,0.5095977274262108,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,86,41,247,20747,2018-02-15 13:27:46.849,DoS_attacks-GoldenEye,DoS,BruteForce,0.5096887669669685,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,87,41,249,20749,2018-02-15 13:27:46.850,DoS_attacks-GoldenEye,DoS,Benign,0.8062006507761369,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,88,41,253,20753,2018-02-15 13:27:46.850,DoS_attacks-GoldenEye,DoS,Benign,0.806240267349807,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,89,41,258,20758,2018-02-15 13:27:46.852,DoS_attacks-GoldenEye,DoS,Benign,0.8062110557140164,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,90,41,259,20759,2018-02-15 13:27:46.852,DoS_attacks-GoldenEye,DoS,BruteForce,0.507739387722226,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,91,41,260,20760,2018-02-15 13:27:46.852,DoS_attacks-GoldenEye,DoS,Benign,0.525033879920552,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,92,41,261,20761,2018-02-15 13:27:46.855,Benign,Benign,Benign,0.8817474108710337,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,93,41,263,20763,2018-02-15 13:27:46.857,DoS_attacks-GoldenEye,DoS,Benign,0.8088155655117141,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,94,41,266,20766,2018-02-15 13:27:46.858,DoS_attacks-GoldenEye,DoS,BruteForce,0.5077703711584642,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,95,41,267,20767,2018-02-15 13:27:46.858,DoS_attacks-GoldenEye,DoS,Benign,0.7995373138518683,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,96,41,268,20768,2018-02-15 13:27:46.858,DoS_attacks-GoldenEye,DoS,Benign,0.48793933405667267,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,97,41,269,20769,2018-02-15 13:27:46.858,DoS_attacks-GoldenEye,DoS,Benign,0.8017741071931859,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,98,41,273,20773,2018-02-15 13:27:46.859,DoS_attacks-GoldenEye,DoS,Benign,0.7997096262124167,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,99,41,274,20774,2018-02-15 13:27:46.859,DoS_attacks-GoldenEye,DoS,Benign,0.8061342160527992,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,100,41,277,20777,2018-02-15 13:27:46.865,DoS_attacks-GoldenEye,DoS,Benign,0.8088063301569994,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,101,41,278,20778,2018-02-15 13:27:46.865,DoS_attacks-GoldenEye,DoS,BruteForce,0.5339472694192544,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,102,41,281,20781,2018-02-15 13:27:46.866,DoS_attacks-GoldenEye,DoS,Benign,0.8087157512054289,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,103,41,282,20782,2018-02-15 13:27:46.867,DoS_attacks-GoldenEye,DoS,Benign,0.8024459546885101,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,104,41,288,20788,2018-02-15 13:27:46.869,DoS_attacks-GoldenEye,DoS,Benign,0.8086878133630742,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,105,41,291,20791,2018-02-15 13:27:46.870,DoS_attacks-GoldenEye,DoS,Benign,0.8087134912475165,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,106,41,294,20794,2018-02-15 13:27:46.870,DoS_attacks-GoldenEye,DoS,Benign,0.7996437211030891,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,107,41,295,20795,2018-02-15 13:27:46.870,DoS_attacks-GoldenEye,DoS,Benign,0.5249961221023115,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,108,41,297,20797,2018-02-15 13:27:46.871,DoS_attacks-GoldenEye,DoS,Benign,0.8061748142077801,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,109,41,299,20799,2018-02-15 13:27:46.871,DoS_attacks-GoldenEye,DoS,Benign,0.8061859546710592,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,110,41,308,20808,2018-02-15 13:27:46.873,DoS_attacks-GoldenEye,DoS,Benign,0.8061764463849947,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,111,41,309,20809,2018-02-15 13:27:46.873,DoS_attacks-GoldenEye,DoS,Benign,0.8061715468663173,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,112,41,310,20810,2018-02-15 13:27:46.874,DoS_attacks-GoldenEye,DoS,BruteForce,0.5339662781293759,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,113,41,318,20818,2018-02-15 13:27:46.877,DoS_attacks-GoldenEye,DoS,Benign,0.8060255143170731,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,114,41,320,20820,2018-02-15 13:27:46.877,DoS_attacks-GoldenEye,DoS,Benign,0.7995480073015455,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,115,41,325,20825,2018-02-15 13:27:46.878,DoS_attacks-GoldenEye,DoS,Benign,0.8061194007224318,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,116,41,327,20827,2018-02-15 13:27:46.879,DoS_attacks-GoldenEye,DoS,Benign,0.5249488329255052,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,117,41,328,20828,2018-02-15 13:27:46.879,DoS_attacks-GoldenEye,DoS,__unknown__,0.9959951858159914,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,118,41,330,20830,2018-02-15 13:27:46.879,DoS_attacks-GoldenEye,DoS,Benign,0.7996386958465647,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,119,41,332,20832,2018-02-15 13:27:46.880,DoS_attacks-GoldenEye,DoS,__unknown__,0.9978940743356971,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,120,41,334,20834,2018-02-15 13:27:46.880,DoS_attacks-GoldenEye,DoS,__unknown__,0.9994884399295282,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,121,41,339,20839,2018-02-15 13:27:46.881,DoS_attacks-GoldenEye,DoS,__unknown__,0.9984186248169926,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,122,41,341,20841,2018-02-15 13:27:46.881,DoS_attacks-GoldenEye,DoS,Benign,0.7854258414568737,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,123,41,342,20842,2018-02-15 13:27:46.881,DoS_attacks-GoldenEye,DoS,__unknown__,0.9983569883195574,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,124,41,343,20843,2018-02-15 13:27:46.881,DoS_attacks-GoldenEye,DoS,Benign,0.6777211536055412,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,125,41,346,20846,2018-02-15 13:27:46.883,DoS_attacks-GoldenEye,DoS,Benign,0.7896885650929493,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,126,41,348,20848,2018-02-15 13:27:46.883,DoS_attacks-GoldenEye,DoS,Benign,0.7926032206236866,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,127,41,349,20849,2018-02-15 13:27:46.883,DoS_attacks-GoldenEye,DoS,Benign,0.7823044358676006,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,128,41,354,20854,2018-02-15 13:27:46.883,DoS_attacks-GoldenEye,DoS,Benign,0.7955169012309696,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,129,41,355,20855,2018-02-15 13:27:46.883,DoS_attacks-GoldenEye,DoS,Benign,0.7896584392313069,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,130,41,356,20856,2018-02-15 13:27:46.916,Benign,Benign,Benign,0.8620842808004148,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,131,41,357,20857,2018-02-15 13:27:47.000,Benign,Benign,Benign,0.6256498088271176,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,132,41,358,20858,2018-02-15 13:27:47.003,Benign,Benign,Benign,0.6012957280555855,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,133,41,359,20859,2018-02-15 13:27:47.025,Benign,Benign,Benign,0.5826589918498977,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,134,41,360,20860,2018-02-15 13:27:47.026,Benign,Benign,Benign,0.9265331384119342,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,135,41,361,20861,2018-02-15 13:27:47.031,Benign,Benign,__unknown__,0.9445549610514379,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,136,41,362,20862,2018-02-15 13:27:47.034,Benign,Benign,Benign,0.9407371711939683,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,137,41,364,20864,2018-02-15 13:27:47.058,Benign,Benign,Benign,0.5630263299739489,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,138,41,365,20865,2018-02-15 13:27:47.062,Benign,Benign,Benign,0.9282303391524386,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,139,41,366,20866,2018-02-15 13:27:47.063,Benign,Benign,Benign,0.5942330646768533,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,140,41,367,20867,2018-02-15 13:27:47.063,Benign,Benign,Benign,0.6209816072243497,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,141,41,368,20868,2018-02-15 13:27:47.069,Benign,Benign,Benign,0.6301655881624656,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,142,41,369,20869,2018-02-15 13:27:47.172,Benign,Benign,BruteForce,0.7519717777383652,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,143,41,370,20870,2018-02-15 13:27:47.179,Benign,Benign,Benign,0.6213965303210404,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,144,41,371,20871,2018-02-15 13:27:47.183,Benign,Benign,Benign,0.6195278289036458,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,145,41,372,20872,2018-02-15 13:27:47.183,Benign,Benign,Benign,0.9119439451557605,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,146,41,373,20873,2018-02-15 13:27:47.184,Benign,Benign,BruteForce,0.5767777060435135,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,147,41,374,20874,2018-02-15 13:27:47.271,Benign,Benign,Benign,0.5068615369686944,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,148,41,375,20875,2018-02-15 13:27:47.292,Benign,Benign,Benign,0.7423589369226367,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,149,41,376,20876,2018-02-15 13:27:47.360,Benign,Benign,Benign,0.7674607774414182,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,150,41,377,20877,2018-02-15 13:27:47.418,Benign,Benign,__unknown__,0.9858563842454626,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,151,41,378,20878,2018-02-15 13:27:47.550,Benign,Benign,Benign,0.9363237849111554,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,152,41,379,20879,2018-02-15 13:27:47.653,Benign,Benign,BruteForce,0.7556121260825569,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,153,41,380,20880,2018-02-15 13:27:47.696,Benign,Benign,BruteForce,0.6853947134518512,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,154,41,381,20881,2018-02-15 13:27:47.714,Benign,Benign,__unknown__,0.9420455213305484,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,155,41,382,20882,2018-02-15 13:27:47.805,Benign,Benign,Benign,0.9055592086359457,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,156,41,385,20885,2018-02-15 13:27:47.821,DoS_attacks-GoldenEye,DoS,Benign,0.5260215207395141,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,157,41,386,20886,2018-02-15 13:27:47.821,DoS_attacks-GoldenEye,DoS,BruteForce,0.5327690651125432,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,158,41,388,20888,2018-02-15 13:27:47.824,DoS_attacks-GoldenEye,DoS,BruteForce,0.5327697718127897,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,159,41,390,20890,2018-02-15 13:27:47.825,DoS_attacks-GoldenEye,DoS,Benign,0.49188787413789636,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,160,41,391,20891,2018-02-15 13:27:47.826,DoS_attacks-GoldenEye,DoS,Benign,0.4919722064641866,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,161,41,392,20892,2018-02-15 13:27:47.826,DoS_attacks-GoldenEye,DoS,Benign,0.525353562500035,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,162,41,397,20897,2018-02-15 13:27:47.827,DoS_attacks-GoldenEye,DoS,Benign,0.5290104297220775,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,163,41,400,20900,2018-02-15 13:27:47.828,DoS_attacks-GoldenEye,DoS,Benign,0.4924330187832844,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,164,41,403,20903,2018-02-15 13:27:47.829,DoS_attacks-GoldenEye,DoS,BruteForce,0.5384538739957345,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,165,41,407,20907,2018-02-15 13:27:47.829,DoS_attacks-GoldenEye,DoS,Benign,0.5289239621886168,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,166,41,411,20911,2018-02-15 13:27:47.831,DoS_attacks-GoldenEye,DoS,Benign,0.52913468665051,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,167,41,413,20913,2018-02-15 13:27:47.831,DoS_attacks-GoldenEye,DoS,Benign,0.5283083603020402,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,168,41,417,20917,2018-02-15 13:27:47.832,DoS_attacks-GoldenEye,DoS,BruteForce,0.5324296293508408,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,169,41,419,20919,2018-02-15 13:27:47.832,DoS_attacks-GoldenEye,DoS,Benign,0.4882783392536275,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,170,41,420,20920,2018-02-15 13:27:47.832,DoS_attacks-GoldenEye,DoS,Benign,0.5289629680713641,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,171,41,422,20922,2018-02-15 13:27:47.833,DoS_attacks-GoldenEye,DoS,BruteForce,0.5324407717255255,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,172,41,423,20923,2018-02-15 13:27:47.833,DoS_attacks-GoldenEye,DoS,Benign,0.5043356040769607,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,173,41,426,20926,2018-02-15 13:27:47.834,DoS_attacks-GoldenEye,DoS,Benign,0.5282503227074508,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,174,41,430,20930,2018-02-15 13:27:47.834,DoS_attacks-GoldenEye,DoS,Benign,0.5287643328845106,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,175,41,431,20931,2018-02-15 13:27:47.835,DoS_attacks-GoldenEye,DoS,Benign,0.5290564718479599,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,176,41,434,20934,2018-02-15 13:27:47.835,DoS_attacks-GoldenEye,DoS,Benign,0.5287482467775027,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,177,41,435,20935,2018-02-15 13:27:47.836,DoS_attacks-GoldenEye,DoS,BruteForce,0.5401322711866412,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,178,41,445,20945,2018-02-15 13:27:47.838,DoS_attacks-GoldenEye,DoS,Benign,0.5287006816280888,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,179,41,448,20948,2018-02-15 13:27:47.838,DoS_attacks-GoldenEye,DoS,Benign,0.5289941034123726,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,180,41,453,20953,2018-02-15 13:27:47.839,DoS_attacks-GoldenEye,DoS,BruteForce,0.5506102537550825,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
DoS_GoldenEye,uncertainty_diversity,200,181,41,456,20956,2018-02-15 13:27:47.840,DoS_attacks-GoldenEye,DoS,Benign,0.48847213400792644,2838c4be24665a0b38ec8050315db20dd7fff4546fc3a838ff1f16d03c619813
